day,month,year,hour,ct,wd,ws,hc,ccp,cco,p,temp,dpTemp,vis,pw,relh
1,1,2024,0,,100.0,1.028888,2438.4,6.0,6.0,1009.6512412724759,23.000000000000004,18.000000000000004,,0.0,73.44
1,1,2024,1,,200.0,2.057776,1066.8,6.0,6.0,1009.647647701143,21.999999999999996,19.0,,0.0,83.09
1,1,2024,2,,130.0,4.115552,1066.8,6.0,6.0,1009.647647701143,21.999999999999996,20.0,,0.0,88.43
1,1,2024,3,,130.0,3.086664,1524.0,6.0,6.0,1009.647647701143,20.999999999999996,20.0,,0.0,94.01
1,1,2024,4,,150.0,1.543332,2133.6,6.0,6.0,1009.647647701143,20.999999999999996,20.0,,0.0,94.01
1,1,2024,5,,,1.028888,2286.0,6.0,6.0,1009.6512412724759,20.999999999999996,20.0,,0.0,94.01
1,1,2024,6,,0.0,0.0,2286.0,6.0,6.0,1009.6548348541656,20.999999999999996,20.0,,0.0,94.01
1,1,2024,7,,210.0,1.543332,2286.0,6.0,6.0,1009.6548348541656,20.999999999999996,20.0,,0.0,94.01
1,1,2024,8,,230.0,1.028888,1524.0,7.0,6.0,1009.6530380620259,20.999999999999996,20.0,,0.0,94.01
1,1,2024,9,,220.0,1.543332,822.96,8.0,6.0,1009.6512412724759,20.999999999999996,20.0,,0.0,94.01
1,1,2024,10,,250.0,1.543332,701.0400000000001,8.0,6.0,1009.6512412724759,20.999999999999996,20.0,,0.0,94.01
1,1,2024,11,,260.0,2.057776,701.0400000000001,8.0,6.0,1009.6512412724759,20.999999999999996,20.999999999999996,,0.0,100.0
1,1,2024,12,,260.0,2.57222,701.0400000000001,8.0,6.0,1009.6512412724759,21.999999999999996,20.999999999999996,,0.0,94.06
1,1,2024,13,,290.0,3.086664,701.0400000000001,8.0,6.0,1009.6512412724759,21.999999999999996,20.999999999999996,,0.0,94.06
1,1,2024,14,,280.0,2.57222,701.0400000000001,8.0,8.0,1009.6512412724759,23.000000000000004,20.999999999999996,,0.0,88.51
1,1,2024,15,,340.0,3.086664,701.0400000000001,8.0,8.0,1009.6512412724759,25.0,20.999999999999996,,0.0,78.48
1,1,2024,16,,340.0,1.028888,701.0400000000001,8.0,8.0,1009.6548348541656,24.0,20.999999999999996,,0.0,83.32
1,1,2024,17,,10.0,3.85833,960.12,7.0,7.0,1009.6548348541656,24.0,21.499999999999993,,0.0,85.955
1,1,2024,18,,360.0,2.57222,1524.0,6.0,3.0,1009.6584284462122,25.0,20.999999999999996,,0.0,78.48
1,1,2024,19,,20.0,4.115552,1767.8400000000001,6.0,6.0,1009.6620220486152,26.999999999999996,20.999999999999996,,0.0,69.71
1,1,2024,20,,10.0,5.6588840000000005,1767.8400000000001,6.0,6.0,1009.6656156613755,26.999999999999996,20.0,,0.0,65.54
1,1,2024,21,,360.0,5.14444,1676.4,6.0,6.0,1009.6656156613755,25.999999999999996,20.0,,0.0,69.52
1,1,2024,22,,10.0,4.629996,1676.4,6.0,6.0,1009.6620220486152,25.0,20.999999999999996,,0.0,78.48
1,1,2024,23,,20.0,4.629996,1463.04,6.0,6.0,1009.6620220486152,25.0,20.999999999999996,,0.0,78.48
2,1,2024,0,,20.0,2.57222,1463.04,6.0,6.0,1009.6584284462122,25.0,20.999999999999996,,0.0,78.48
2,1,2024,1,,50.0,1.543332,1463.04,6.0,6.0,1009.6548348541656,25.0,20.999999999999996,,0.0,78.48
2,1,2024,2,,20.0,5.6588840000000005,1463.04,6.0,6.0,1009.6584284462122,25.0,20.999999999999996,,0.0,78.48
2,1,2024,3,,10.0,3.601108,1463.04,6.0,6.0,1009.6584284462122,25.0,20.999999999999996,,0.0,78.48
2,1,2024,4,,10.0,4.115552,1463.04,6.0,6.0,1009.6620220486152,25.0,20.999999999999996,,0.0,78.48
2,1,2024,5,,10.0,2.57222,1463.04,6.0,6.0,1009.6620220486152,24.0,20.999999999999996,,0.0,83.32
2,1,2024,6,,40.0,3.086664,1463.04,6.0,6.0,1009.6656156613755,24.0,20.999999999999996,,0.0,83.32
2,1,2024,7,,320.0,1.028888,1463.04,6.0,6.0,1009.6656156613755,24.0,20.0,,0.0,78.34
2,1,2024,8,,350.0,1.543332,1463.04,6.0,6.0,1009.6620220486152,24.0,20.999999999999996,,0.0,83.32
2,1,2024,9,,330.0,1.028888,1463.04,6.0,6.0,1009.6620220486152,24.0,21.999999999999996,,0.0,88.59
2,1,2024,10,,255.0,2.314998,1463.04,6.0,6.0,1009.6620220486152,23.500000000000007,21.999999999999996,,0.0,91.345
2,1,2024,11,,295.0,2.57222,1463.04,6.0,6.0,1009.6584284462122,22.5,21.999999999999996,,0.0,97.05
2,1,2024,12,,310.0,3.343886,2133.6,8.0,6.0,1009.6584284462122,23.000000000000004,21.999999999999996,,0.0,94.1
2,1,2024,13,,360.0,2.57222,2133.6,8.0,6.0,1009.6620220486152,23.000000000000004,21.999999999999996,,0.0,94.1
2,1,2024,14,,350.0,3.086664,1615.44,8.0,6.0,1009.6620220486152,24.0,20.999999999999996,,0.0,83.32
2,1,2024,15,,340.0,6.173328,1981.2,6.0,3.0,1009.6620220486152,25.999999999999996,21.999999999999996,,0.0,78.62
2,1,2024,16,,330.0,5.14444,1981.2,6.0,6.0,1009.6656156613755,25.0,20.0,,0.0,73.78
2,1,2024,17,,310.0,2.57222,1981.2,6.0,6.0,1009.6656156613755,25.0,20.999999999999996,,0.0,78.48
2,1,2024,18,,105.0,2.314998,1371.6000000000001,6.0,6.0,1009.6656156613755,24.499999999999996,21.999999999999996,,0.0,86.015
2,1,2024,19,,90.0,4.115552,822.96,6.0,6.0,1009.6656156613755,24.0,20.999999999999996,,0.0,83.32
2,1,2024,20,,90.0,5.6588840000000005,822.96,6.0,6.0,1009.6656156613755,21.999999999999996,20.999999999999996,,0.0,94.06
2,1,2024,21,,60.0,1.800554,1371.6000000000001,6.0,6.0,1009.6656156613755,23.000000000000004,20.500000000000004,,0.0,85.86
2,1,2024,22,,230.0,2.57222,3048.0,6.0,3.0,1009.6656156613755,21.999999999999996,20.999999999999996,,0.0,94.06
2,1,2024,23,,240.0,2.57222,762.0,6.0,6.0,1009.6620220486152,21.999999999999996,21.999999999999996,,0.0,100.0
3,1,2024,0,,95.0,1.543332,762.0,7.0,7.0,1009.6620220486152,21.999999999999996,21.499999999999993,,0.0,97.03
3,1,2024,1,,70.0,2.57222,1524.0,8.0,8.0,1009.6620220486152,21.999999999999996,21.999999999999996,,0.0,100.0
3,1,2024,2,,330.0,1.543332,2011.68,8.0,8.0,1009.6620220486152,21.999999999999996,21.999999999999996,,0.0,100.0
3,1,2024,3,,30.0,2.57222,792.48,8.0,8.0,1009.6620220486152,21.999999999999996,20.999999999999996,,0.0,94.06
3,1,2024,4,,,1.028888,792.48,8.0,8.0,1009.6620220486152,21.999999999999996,20.999999999999996,,0.0,94.06
3,1,2024,5,,,1.028888,792.48,8.0,8.0,1009.6656156613755,23.000000000000004,20.999999999999996,,0.0,88.51
3,1,2024,6,,220.0,1.543332,2438.4,8.0,8.0,1009.6692092844927,21.999999999999996,20.999999999999996,,0.0,94.06
3,1,2024,7,,260.0,2.57222,1828.8000000000002,8.0,8.0,1009.6656156613755,21.999999999999996,20.999999999999996,,0.0,94.06
3,1,2024,8,,,1.028888,1219.2,6.0,6.0,1009.6656156613755,21.999999999999996,20.999999999999996,,0.0,94.06
3,1,2024,9,,140.0,1.543332,944.88,8.0,8.0,1009.6656156613755,21.999999999999996,20.999999999999996,,0.0,94.06
3,1,2024,10,,80.0,1.028888,1295.4,7.0,7.0,1009.6602252461189,21.999999999999996,20.999999999999996,,0.0,94.06
3,1,2024,11,,140.0,2.57222,1524.0,6.0,6.0,1009.6584284462122,23.000000000000004,20.999999999999996,,0.0,88.51
3,1,2024,12,,140.0,2.57222,1524.0,6.0,6.0,1009.6584284462122,23.000000000000004,20.0,,0.0,83.21
3,1,2024,13,,160.0,3.086664,1828.8000000000002,6.0,6.0,1009.6584284462122,24.0,20.0,,0.0,78.34
3,1,2024,14,,130.0,4.115552,2438.4,6.0,3.0,1009.6584284462122,25.0,20.0,,0.0,73.78
3,1,2024,15,,140.0,3.601108,1828.8000000000002,6.0,6.0,1009.6584284462122,25.0,19.0,,0.0,69.33
3,1,2024,16,,130.0,4.115552,1828.8000000000002,6.0,6.0,1009.6584284462122,25.999999999999996,20.0,,0.0,69.52
3,1,2024,17,,140.0,4.629996,2438.4,6.0,6.0,1009.6584284462122,25.999999999999996,20.999999999999996,,0.0,73.95
3,1,2024,18,,150.0,3.601108,2133.6,6.0,6.0,1009.6584284462122,25.0,20.0,,0.0,73.78
3,1,2024,19,,170.0,4.629996,2133.6,6.0,6.0,1009.6584284462122,25.0,20.999999999999996,,0.0,78.48
3,1,2024,20,,190.0,3.601108,2133.6,6.0,6.0,1009.6620220486152,23.000000000000004,20.999999999999996,,0.0,88.51
3,1,2024,21,,180.0,3.601108,2133.6,6.0,6.0,1009.6584284462122,23.000000000000004,20.999999999999996,,0.0,88.51
3,1,2024,22,,180.0,3.086664,609.6,8.0,8.0,1009.6584284462122,21.999999999999996,20.0,,0.0,88.43
3,1,2024,23,,200.0,5.6588840000000005,762.0,6.0,6.0,1009.6548348541656,21.999999999999996,20.0,,0.0,88.43
4,1,2024,0,,190.0,6.687772,914.4000000000001,6.0,6.0,1009.6584284462122,21.999999999999996,20.0,,0.0,88.43
4,1,2024,1,,190.0,2.057776,548.64,6.0,6.0,1009.6548348541656,21.999999999999996,20.0,,0.0,88.43
4,1,2024,2,,190.0,3.086664,1524.0,3.0,3.0,1009.6584284462122,20.999999999999996,20.0,,0.0,94.01
4,1,2024,3,,230.0,1.543332,1524.0,3.0,3.0,1009.6584284462122,20.999999999999996,20.0,,0.0,94.01
4,1,2024,4,,70.0,1.028888,701.0400000000001,6.0,6.0,1009.6584284462122,20.999999999999996,20.0,,0.0,94.01
4,1,2024,5,,230.0,2.057776,609.6,6.0,6.0,1009.6620220486152,20.999999999999996,20.999999999999996,,0.0,100.0
4,1,2024,6,,220.0,1.543332,762.0,6.0,6.0,1009.6620220486152,20.999999999999996,20.999999999999996,,0.0,100.0
4,1,2024,7,,240.0,2.057776,762.0,6.0,6.0,1009.6656156613755,20.999999999999996,20.999999999999996,,0.0,100.0
4,1,2024,8,,200.0,1.543332,762.0,6.0,6.0,1009.6620220486152,20.999999999999996,20.999999999999996,,0.0,100.0
4,1,2024,9,,250.0,2.57222,914.4000000000001,8.0,6.0,1009.6620220486152,20.999999999999996,20.999999999999996,,0.0,100.0
4,1,2024,10,,250.0,1.543332,640.08,8.0,6.0,1009.6620220486152,21.999999999999996,20.999999999999996,,0.0,94.06
4,1,2024,11,,200.0,3.086664,2133.6,6.0,6.0,1009.6584284462122,23.000000000000004,20.999999999999996,,0.0,88.51
4,1,2024,12,,210.0,4.629996,2133.6,6.0,3.0,1009.6584284462122,25.0,21.999999999999996,,0.0,83.44
4,1,2024,13,,210.0,5.6588840000000005,609.6,3.0,3.0,1009.6548348541656,25.0,20.999999999999996,,0.0,78.48
4,1,2024,14,,130.0,4.629996,762.0,3.0,3.0,1009.6584284462122,26.999999999999996,20.999999999999996,,0.0,69.71
4,1,2024,15,,140.0,5.6588840000000005,914.4000000000001,6.0,6.0,1009.6584284462122,26.999999999999996,20.999999999999996,,0.0,69.71
4,1,2024,16,,130.0,5.6588840000000005,914.4000000000001,3.0,3.0,1009.6584284462122,26.999999999999996,20.999999999999996,,0.0,69.71
4,1,2024,17,,170.0,4.629996,914.4000000000001,3.0,3.0,1009.6620220486152,28.000000000000004,20.999999999999996,,0.0,65.74
4,1,2024,18,,150.0,5.6588840000000005,914.4000000000001,3.0,3.0,1009.6620220486152,26.999999999999996,20.0,,0.0,65.54
4,1,2024,19,,140.0,6.687772,1005.84,3.0,3.0,1009.6620220486152,25.999999999999996,20.0,,0.0,69.52
4,1,2024,20,,140.0,6.173328,2133.6,3.0,3.0,1009.6620220486152,25.999999999999996,20.999999999999996,,0.0,73.95
4,1,2024,21,,130.0,5.14444,2133.6,3.0,3.0,1009.6620220486152,25.0,20.999999999999996,,0.0,78.48
4,1,2024,22,,153.33333333333334,4.629996,853.44,6.0,6.0,1009.6584284462122,22.666666666666664,21.999999999999996,,0.0,96.06666666666666
4,1,2024,23,,105.0,5.916106,1219.2,8.0,8.0,1009.6584284462122,21.999999999999996,21.499999999999993,,0.0,97.03
5,1,2024,0,,220.0,1.543332,1219.2,8.0,6.0,1009.6584284462122,21.999999999999996,21.999999999999996,,0.0,100.0
5,1,2024,1,,180.0,2.057776,1219.2,8.0,6.0,1009.6548348541656,23.000000000000004,20.999999999999996,,0.0,88.51
5,1,2024,2,,200.0,2.57222,1219.2,8.0,6.0,1009.6548348541656,23.000000000000004,21.999999999999996,,0.0,94.1
5,1,2024,3,,190.0,2.057776,914.4000000000001,8.0,6.0,1009.6584284462122,23.000000000000004,21.999999999999996,,0.0,94.1
5,1,2024,4,,250.0,1.543332,914.4000000000001,8.0,6.0,1009.6584284462122,21.999999999999996,21.999999999999996,,0.0,100.0
5,1,2024,5,,210.0,3.086664,914.4000000000001,8.0,6.0,1009.6620220486152,23.000000000000004,21.999999999999996,,0.0,94.1
5,1,2024,6,,150.0,2.57222,914.4000000000001,8.0,6.0,1009.6656156613755,21.999999999999996,20.999999999999996,,0.0,94.06
5,1,2024,7,,130.0,3.086664,914.4000000000001,8.0,6.0,1009.6620220486152,21.999999999999996,20.999999999999996,,0.0,94.06
5,1,2024,8,,135.0,3.343886,914.4000000000001,8.0,6.0,1009.6620220486152,23.000000000000004,21.499999999999993,,0.0,91.305
5,1,2024,9,,130.0,3.086664,914.4000000000001,8.0,6.0,1009.6620220486152,23.000000000000004,20.999999999999996,,0.0,88.51
5,1,2024,10,,210.0,2.57222,609.6,8.0,8.0,1009.6584284462122,23.000000000000004,20.999999999999996,,0.0,88.51
5,1,2024,11,,220.0,2.57222,1219.2,8.0,8.0,1009.6584284462122,23.000000000000004,21.999999999999996,,0.0,94.1
5,1,2024,12,,180.0,2.057776,1143.0,7.0,6.0,1009.6566316488941,23.000000000000004,21.499999999999993,,0.0,91.305
5,1,2024,13,,180.0,2.057776,365.76,8.0,8.0,1009.6548348541656,23.000000000000004,21.999999999999996,,0.0,94.1
5,1,2024,14,,325.0,1.2003693333333334,1310.64,8.0,6.666666666666667,1009.6548348541656,22.333333333333336,22.333333333333336,,0.0,100.0
5,1,2024,15,,100.0,2.57222,2438.4,8.0,6.0,1009.6584284462122,24.0,23.000000000000004,,0.0,94.14
5,1,2024,16,,110.0,4.629996,2438.4,8.0,8.0,1009.6584284462122,25.999999999999996,21.999999999999996,,0.0,78.62
5,1,2024,17,,100.0,5.14444,2438.4,8.0,6.0,1009.6584284462122,25.999999999999996,21.999999999999996,,0.0,78.62
5,1,2024,18,,140.0,5.14444,2438.4,8.0,6.0,1009.6620220486152,25.0,23.000000000000004,,0.0,88.67
5,1,2024,19,,120.0,5.6588840000000005,2438.4,8.0,6.0,1009.6620220486152,25.999999999999996,21.999999999999996,,0.0,78.62
5,1,2024,20,,90.0,5.14444,2438.4,8.0,6.0,1009.6620220486152,25.0,21.999999999999996,,0.0,83.44
5,1,2024,21,,100.0,3.601108,2438.4,8.0,6.0,1009.6620220486152,25.0,21.999999999999996,,0.0,83.44
5,1,2024,22,,100.0,2.57222,2438.4,8.0,6.0,1009.6584284462122,25.0,21.999999999999996,,0.0,83.44
5,1,2024,23,,130.0,3.086664,2438.4,8.0,6.0,1009.6584284462122,23.000000000000004,21.999999999999996,,0.0,94.1
6,1,2024,0,,130.0,2.057776,1219.2,8.0,8.0,1009.6584284462122,24.0,21.999999999999996,,0.0,88.59
6,1,2024,1,,100.0,4.115552,762.0,6.0,6.0,1009.6548348541656,24.0,21.999999999999996,,0.0,88.59
6,1,2024,2,,80.0,3.601108,1371.6000000000001,6.0,6.0,1009.6548348541656,24.0,20.999999999999996,,0.0,83.32
6,1,2024,3,,,1.028888,609.6,6.0,6.0,1009.6584284462122,23.000000000000004,20.999999999999996,,0.0,88.51
6,1,2024,4,,110.0,1.028888,640.08,6.0,6.0,1009.6584284462122,23.000000000000004,21.999999999999996,,0.0,94.1
6,1,2024,5,,0.0,0.0,548.64,3.0,3.0,1009.6620220486152,21.999999999999996,20.999999999999996,,0.0,94.06
6,1,2024,6,,,0.514444,579.12,6.0,6.0,1009.6620220486152,21.999999999999996,20.999999999999996,,0.0,94.06
6,1,2024,7,,100.0,1.543332,2133.6,6.0,6.0,1009.6620220486152,21.999999999999996,21.999999999999996,,0.0,100.0
6,1,2024,8,,,1.028888,2133.6,6.0,6.0,1009.6620220486152,21.999999999999996,20.999999999999996,,0.0,94.06
6,1,2024,9,,,0.514444,1066.8,6.0,3.0,1009.6620220486152,21.999999999999996,21.999999999999996,,0.0,100.0
6,1,2024,10,,280.0,1.543332,1219.2,6.0,6.0,1009.6584284462122,23.000000000000004,21.999999999999996,,0.0,94.1
6,1,2024,11,,250.0,2.057776,1219.2,6.0,6.0,1009.6584284462122,23.000000000000004,21.999999999999996,,0.0,94.1
6,1,2024,12,,165.0,1.28611,1219.2,6.0,6.0,1009.6584284462122,24.0,21.999999999999996,,0.0,88.59
6,1,2024,13,,30.0,1.028888,1219.2,6.0,6.0,1009.6584284462122,24.0,21.999999999999996,,0.0,88.59
6,1,2024,14,,360.0,3.086664,1219.2,6.0,6.0,1009.6584284462122,24.0,23.000000000000004,,0.0,94.14
6,1,2024,15,,45.0,2.57222,1219.2,6.0,6.0,1009.6620220486152,25.500000000000004,21.999999999999996,,0.0,81.03
6,1,2024,16,,90.0,4.115552,1219.2,6.0,6.0,1009.6620220486152,26.999999999999996,23.000000000000004,,0.0,78.76
6,1,2024,17,,80.0,4.629996,1219.2,6.0,6.0,1009.6620220486152,25.999999999999996,21.999999999999996,,0.0,78.62
6,1,2024,18,,60.0,5.14444,762.0,6.0,6.0,1009.6656156613755,25.999999999999996,21.999999999999996,,0.0,78.62
6,1,2024,19,,70.0,5.6588840000000005,792.48,6.0,6.0,1009.6656156613755,25.999999999999996,21.999999999999996,,0.0,78.62
6,1,2024,20,,60.0,4.115552,792.48,6.0,6.0,1009.6692092844927,25.999999999999996,21.999999999999996,,0.0,78.62
6,1,2024,21,,40.0,3.601108,914.4000000000001,6.0,6.0,1009.6656156613755,25.999999999999996,21.999999999999996,,0.0,78.62
6,1,2024,22,,60.0,3.086664,1066.8,6.0,6.0,1009.6656156613755,25.0,21.999999999999996,,0.0,83.44
6,1,2024,23,,30.0,2.057776,1219.2,6.0,6.0,1009.6656156613755,25.0,21.999999999999996,,0.0,83.44
7,1,2024,0,,10.0,3.601108,1219.2,6.0,6.0,1009.6656156613755,25.0,21.999999999999996,,0.0,83.44
7,1,2024,1,,10.0,2.57222,1371.6000000000001,6.0,6.0,1009.6620220486152,25.0,21.999999999999996,,0.0,83.44
7,1,2024,2,,0.0,0.0,1371.6000000000001,6.0,6.0,1009.6620220486152,25.0,21.999999999999996,,0.0,83.44
7,1,2024,3,,10.0,2.57222,1371.6000000000001,6.0,6.0,1009.6656156613755,25.0,21.999999999999996,,0.0,83.44
7,1,2024,4,,20.0,2.57222,1371.6000000000001,6.0,6.0,1009.6656156613755,24.0,21.999999999999996,,0.0,88.59
7,1,2024,5,,360.0,3.601108,1371.6000000000001,6.0,6.0,1009.6692092844927,24.0,21.999999999999996,,0.0,88.59
7,1,2024,6,,350.0,3.601108,1371.6000000000001,6.0,6.0,1009.6692092844927,24.0,21.999999999999996,,0.0,88.59
7,1,2024,7,,340.0,3.086664,1371.6000000000001,6.0,6.0,1009.6692092844927,24.0,23.000000000000004,,0.0,94.14
7,1,2024,8,,300.0,3.086664,1371.6000000000001,6.0,6.0,1009.6692092844927,24.0,23.000000000000004,,0.0,94.14
7,1,2024,9,,330.0,5.14444,1371.6000000000001,6.0,6.0,1009.6692092844927,23.000000000000004,23.000000000000004,,0.0,100.0
7,1,2024,10,,350.0,3.601108,670.5600000000001,6.0,6.0,1009.6548348541656,24.0,23.000000000000004,,0.0,94.14
7,1,2024,11,,350.0,4.629996,822.96,6.0,3.0,1009.6656156613755,25.0,23.000000000000004,,0.0,88.67
7,1,2024,12,,350.0,5.6588840000000005,914.4000000000001,3.0,3.0,1009.6656156613755,25.999999999999996,23.000000000000004,,0.0,83.55
7,1,2024,13,,350.0,5.6588840000000005,1066.8,6.0,6.0,1009.6656156613755,26.999999999999996,23.000000000000004,,0.0,78.76
7,1,2024,14,,350.0,7.202216,1066.8,3.0,3.0,1009.6692092844927,28.000000000000004,23.000000000000004,,0.0,74.28
7,1,2024,15,,350.0,8.231104,1066.8,1.0,1.0,1009.6692092844927,29.0,23.000000000000004,,0.0,70.08
7,1,2024,16,,350.0,7.202216,914.4000000000001,1.0,1.0,1009.6716050389915,30.0,23.000000000000004,,0.0,66.15
7,1,2024,17,,360.0,7.202216,914.4000000000001,1.0,1.0,1009.6751986793704,30.999999999999996,24.0,,0.0,66.35
7,1,2024,18,,360.0,6.687772,944.88,1.0,1.0,1009.6787923301055,30.999999999999996,15.999999999999998,,0.0,40.41
7,1,2024,19,,10.0,8.231104,1005.84,1.0,1.0,1009.6823859911982,30.0,23.000000000000004,,0.0,66.15
7,1,2024,20,,360.0,8.231104,1005.84,1.0,1.0,1009.6823859911982,29.0,23.000000000000004,,0.0,70.08
7,1,2024,21,,10.0,5.14444,1036.3200000000002,1.0,1.0,1009.6787923301055,28.000000000000004,23.000000000000004,,0.0,74.28
7,1,2024,22,,360.0,5.14444,2133.6,3.0,3.0,1009.6751986793704,26.999999999999996,23.000000000000004,,0.0,78.76
7,1,2024,23,,360.0,6.173328,3048.0,6.0,6.0,1009.6716050389915,25.999999999999996,23.000000000000004,,0.0,83.55
8,1,2024,0,,360.0,5.14444,792.48,1.0,1.0,1009.6716050389915,25.999999999999996,23.000000000000004,,0.0,83.55
8,1,2024,1,,360.0,6.687772,609.6,3.0,3.0,1009.6716050389915,25.999999999999996,23.000000000000004,,0.0,83.55
8,1,2024,2,,340.0,7.202216,304.8,8.0,8.0,1009.6716050389915,25.999999999999996,23.000000000000004,,0.0,83.55
8,1,2024,3,,300.0,6.687772,304.8,8.0,8.0,1009.6716050389915,25.999999999999996,24.0,,0.0,88.75
8,1,2024,4,,320.0,7.202216,304.8,8.0,8.0,1009.6787923301055,25.999999999999996,23.000000000000004,,0.0,83.55
8,1,2024,5,,330.0,6.173328,365.76,8.0,8.0,1009.6787923301055,25.999999999999996,24.0,,0.0,88.75
8,1,2024,6,,340.0,5.14444,457.20000000000005,8.0,8.0,1009.6751986793704,25.999999999999996,23.000000000000004,,0.0,83.55
8,1,2024,7,,340.0,6.173328,457.20000000000005,8.0,8.0,1009.6787923301055,25.999999999999996,23.000000000000004,,0.0,83.55
8,1,2024,8,,350.0,5.14444,457.20000000000005,8.0,8.0,1009.6751986793704,25.999999999999996,23.000000000000004,,0.0,83.55
8,1,2024,9,,350.0,5.14444,457.20000000000005,8.0,8.0,1009.6751986793704,25.999999999999996,24.0,,0.0,88.75
8,1,2024,10,,350.0,5.14444,609.6,6.0,6.0,1009.6751986793704,26.999999999999996,24.0,,0.0,83.66
8,1,2024,11,,340.0,5.6588840000000005,335.28000000000003,1.0,1.0,1009.6751986793704,26.999999999999996,24.0,,0.0,83.66
8,1,2024,12,,350.0,8.231104,609.6,1.0,1.0,1009.6787923301055,28.000000000000004,24.0,,0.0,78.9
8,1,2024,13,,350.0,8.231104,914.4000000000001,1.0,1.0,1009.6787923301055,30.0,24.0,,0.0,70.27
8,1,2024,14,,350.0,8.231104,1066.8,1.0,1.0,1009.6823859911982,30.0,25.0,,0.0,74.61
8,1,2024,15,,350.0,7.71666,1066.8,1.0,1.0,1009.6823859911982,31.999999999999996,25.999999999999996,,0.0,70.63
8,1,2024,16,,360.0,7.202216,1066.8,1.0,1.0,1009.685979662648,31.999999999999996,25.0,,0.0,66.55
8,1,2024,17,,360.0,5.6588840000000005,1066.8,1.0,1.0,1009.685979662648,33.0,25.999999999999996,,0.0,66.75
8,1,2024,18,,360.0,6.173328,1066.8,1.0,1.0,1009.6895733444549,33.0,25.999999999999996,,0.0,66.75
8,1,2024,19,,340.0,6.687772,1158.24,3.0,3.0,1009.6895733444549,30.999999999999996,25.999999999999996,,0.0,74.77
8,1,2024,20,,350.0,4.115552,3048.0,6.0,3.0,1009.685979662648,29.0,25.999999999999996,,0.0,83.88
8,1,2024,21,,130.0,2.57222,1158.24,6.0,6.0,1009.6823859911982,28.000000000000004,25.0,,0.0,83.77
8,1,2024,22,,,1.028888,2773.6800000000003,6.0,6.0,1009.6823859911982,28.000000000000004,25.999999999999996,,0.0,88.9
8,1,2024,23,,170.0,3.086664,3048.0,6.0,6.0,1009.6751986793704,26.999999999999996,25.0,,0.0,88.83
9,1,2024,0,,120.0,3.086664,3048.0,6.0,6.0,1009.6716050389915,25.999999999999996,25.0,,0.0,94.23
9,1,2024,1,,,0.514444,3048.0,6.0,3.0,1009.6692092844927,25.999999999999996,25.0,,0.0,94.23
9,1,2024,2,,320.0,2.57222,3048.0,6.0,1.0,1009.6692092844927,26.999999999999996,25.999999999999996,,0.0,94.27
9,1,2024,3,,310.0,3.086664,3048.0,3.0,3.0,1009.6692092844927,25.999999999999996,25.0,,0.0,94.23
9,1,2024,4,,340.0,2.057776,2438.4,3.0,3.0,1009.6716050389915,25.999999999999996,25.0,,0.0,94.23
9,1,2024,5,,300.0,1.028888,457.20000000000005,1.0,1.0,1009.6716050389915,25.999999999999996,25.0,,0.0,94.23
9,1,2024,6,,350.0,2.57222,609.6,1.0,1.0,1009.6716050389915,25.999999999999996,25.0,,0.0,94.23
9,1,2024,7,,330.0,2.057776,609.6,1.0,1.0,1009.6716050389915,25.999999999999996,25.0,,0.0,94.23
9,1,2024,8,,320.0,3.086664,304.8,3.0,3.0,1009.6716050389915,25.999999999999996,25.0,,0.0,94.23
9,1,2024,9,,330.0,2.057776,304.8,1.0,1.0,1009.6692092844927,25.999999999999996,25.0,,0.0,94.23
9,1,2024,10,,350.0,3.086664,,,,1009.6692092844927,26.999999999999996,25.0,,0.0,88.83
9,1,2024,11,,340.0,4.115552,,,,1009.6692092844927,28.000000000000004,25.0,,0.0,83.77
9,1,2024,12,,350.0,4.629996,,,,1009.6692092844927,30.0,25.0,,0.0,74.61
9,1,2024,13,,360.0,4.115552,1219.2,1.0,1.0,1009.6716050389915,31.999999999999996,24.0,,0.0,62.68
9,1,2024,14,,360.0,3.086664,,,,1009.6716050389915,34.0,23.000000000000004,,0.0,52.73
9,1,2024,15,,210.0,5.6588840000000005,,,,1009.6716050389915,31.999999999999996,24.0,,0.0,62.68
9,1,2024,16,,120.0,8.231104,914.4000000000001,1.0,1.0,1009.6716050389915,30.0,25.999999999999996,,0.0,79.18
9,1,2024,17,,130.0,7.202216,914.4000000000001,1.0,1.0,1009.6751986793704,30.0,24.0,,0.0,70.27
9,1,2024,18,,110.0,8.231104,1066.8,1.0,1.0,1009.6751986793704,30.0,24.0,,0.0,70.27
9,1,2024,19,,120.0,7.71666,1219.2,1.0,1.0,1009.6751986793704,29.0,25.0,,0.0,79.04
9,1,2024,20,,140.0,5.6588840000000005,1219.2,6.0,6.0,1009.6716050389915,28.000000000000004,25.0,,0.0,83.77
9,1,2024,21,,120.0,5.14444,1219.2,6.0,6.0,1009.6716050389915,26.999999999999996,25.0,,0.0,88.83
9,1,2024,22,,130.0,4.115552,914.4000000000001,6.0,6.0,1009.6692092844927,26.999999999999996,25.0,,0.0,88.83
9,1,2024,23,,217.5,3.85833,762.0,6.5,6.5,1009.6593268458417,25.999999999999996,24.250000000000004,,0.0,90.13
10,1,2024,0,,190.0,2.057776,762.0,6.0,6.0,1009.6584284462122,24.0,23.000000000000004,,0.0,94.14
